variant,fold_id,station_id,season_or_regime,horizon,actual_event,model_brier,persistence_brier,global_climatology_brier,seasonal_or_regime_climatology_brier
B_p85_all_seasons,122,Bulevard Sud,spring,7,0,0.14495607070322009,0.0,0.02005800288767501,0.01124217132533141
B_p85_all_seasons,122,Moli del Sol,spring,7,1,0.3714271844720313,1.0,0.7332523123580572,0.7293552648962874
B_p85_all_seasons,122,Pista Silla,spring,7,0,0.019613056782035686,0.0,0.019539831194357725,0.023796473760340914
B_p85_all_seasons,122,Politecnico,spring,7,0,0.08557082053447751,0.0,0.02253233145314105,0.018165246983932966
B_p85_all_seasons,122,Valencia Centro,spring,7,0,0.034407445428537825,0.0,0.0214158239143367,0.0036730945821854917
B_p85_all_seasons,122,Viveros,spring,7,0,0.06283439306461847,0.0,0.021267361111111115,0.02430174456964745
B_p85_all_seasons,123,Avda. Francia,spring,7,0,0.0864210799324292,0.0,0.01803144084314768,0.018098091656779745
B_p85_all_seasons,123,Bulevard Sud,spring,7,0,0.07540168625218567,0.0,0.019929012849890036,0.010966863291576891
B_p85_all_seasons,123,Moli del Sol,spring,7,0,0.18853687727535945,1.0,0.020902888663086077,0.022312251910927818
B_p85_all_seasons,123,Pista Silla,spring,7,0,0.014948265584433695,0.0,0.019464626415535535,0.023441118075648013
B_p85_all_seasons,123,Politecnico,spring,7,0,0.10838517265636298,0.0,0.022456999532042308,0.017927906128575234
B_p85_all_seasons,123,Valencia Centro,spring,7,0,0.02951989382034131,0.0,0.020864197530864194,0.003312457947311216
B_p85_all_seasons,123,Viveros,spring,7,0,0.048999161442663995,0.0,0.02119936,0.02400317397341797
B_p85_all_seasons,124,Avda. Francia,spring,7,0,0.052562836107774534,0.0,0.017932152861985556,0.017725219705192398
B_p85_all_seasons,124,Moli del Sol,spring,7,0,0.1286453558522706,0.0,0.020986747619989508,0.02263595135234741
B_p85_all_seasons,124,Pista Silla,spring,7,0,0.008251902678665922,0.0,0.019389854974182837,0.02309366321807018
B_p85_all_seasons,124,Politecnico,spring,7,0,0.06270813216492373,0.0,0.02238204476408953,0.01769518658734451
B_p85_all_seasons,124,Valencia Centro,spring,7,0,0.010938432702497268,0.0,0.02033361295950322,0.003002439482079189
B_p85_all_seasons,124,Viveros,spring,7,0,0.03934179272621834,0.0,0.021131684512447815,0.023710072111502244
B_p85_all_seasons,125,Avda. Francia,spring,7,0,0.0478704047373776,0.0,0.017833682704845148,0.017363753486148655
B_p85_all_seasons,125,Moli del Sol,spring,7,0,0.1509510895571627,0.0,0.02090084960554181,0.02228167697677611
B_p85_all_seasons,125,Pista Silla,spring,7,0,0.008559410052710036,0.0,0.02256583756540474,0.028130507931421248
B_p85_all_seasons,125,Politecnico,spring,7,0,0.06536839243220602,0.0,0.022307464635828986,0.017466969157546957
B_p85_all_seasons,125,Valencia Centro,spring,7,0,0.0074580685104815745,0.0,0.019823013462967068,0.0027339911999658254
B_p85_all_seasons,125,Viveros,spring,7,0,0.038702559048796006,0.0,0.021064332572768733,0.023422306238185253
B_p85_all_seasons,126,Avda. Francia,spring,7,0,0.05160499296353424,0.0,0.017736021414558174,0.017013232514177693
B_p85_all_seasons,126,Bulevard Sud,spring,7,0,0.05982582576440762,0.0,0.019570224083295607,0.010239512471655329
B_p85_all_seasons,126,Moli del Sol,spring,7,0,0.14299366057591367,0.0,0.020815477880164208,0.021935655081075988
B_p85_all_seasons,126,Pista Silla,spring,7,0,0.007025454434489884,0.0,0.02247948484264383,0.027719634878429864
B_p85_all_seasons,126,Politecnico,spring,7,0,0.05544020373572949,0.0,0.022233256654710078,0.017243138455259672
B_p85_all_seasons,126,Valencia Centro,spring,7,0,0.004697514478594532,0.0,0.019331407818353397,0.0025000000000000005
B_p85_all_seasons,126,Viveros,spring,7,0,0.046337536345121326,0.0,0.021006858295120244,0.023179799092443817
B_p85_all_seasons,127,Avda. Francia,spring,7,0,0.03208562742278809,0.0,0.01763916015625,0.01667321931046975
B_p85_all_seasons,127,Bulevard Sud,spring,7,0,0.044587611682956295,0.0,0.019425298299328035,0.009960899353173432
B_p85_all_seasons,127,Moli del Sol,spring,7,0,0.07055163058556779,0.0,0.020730628153255912,0.02159763132993498
B_p85_all_seasons,127,Pista Silla,spring,7,0,0.003476690977708262,0.0,0.022393626842285647,0.027317698315619317
B_p85_all_seasons,127,Politecnico,spring,7,0,0.03638077813904823,0.0,0.022159418348877042,0.01702358276946028
B_p85_all_seasons,127,Valencia Centro,spring,7,0,0.0035818526633552713,0.0,0.018857865502876416,0.002294811574455879
B_p85_all_seasons,127,Viveros,spring,7,0,0.030129191616137297,0.0,0.020940101779353112,0.022901604280447057
B_p85_all_seasons,128,Avda. Francia,spring,7,0,0.030117337725374695,0.0,0.017543090215341436,0.016343298037190084
B_p85_all_seasons,128,Bulevard Sud,spring,7,0,0.039601257805509174,0.0,0.019302353682164864,0.009731040184968329
B_p85_all_seasons,128,Moli del Sol,spring,7,0,0.062192896861204515,0.0,0.020646296177851412,0.021267361111111115
B_p85_all_seasons,128,Pista Silla,spring,7,0,0.003754543934225958,0.0,0.022308259792456465,0.02692444095122162
B_p85_all_seasons,128,Politecnico,spring,7,0,0.03522732481747287,0.0,0.022085947266963116,0.01680819392261606
B_p85_all_seasons,128,Valencia Centro,spring,7,0,0.005648082543698573,0.0,0.022893005671077504,0.0033029462280354076
B_p85_all_seasons,128,Viveros,spring,7,0,0.03925415226658301,0.0,0.02087366297138253,0.022628387756592882
B_p85_all_seasons,168,Avda. Francia,spring,7,1,0.3300258691571157,1.0,0.740484801277829,0.7275086505190311
B_p85_all_seasons,168,Bulevard Sud,spring,7,1,0.0573821142455905,1.0,0.7247656959939965,0.7950129393225289
B_p85_all_seasons,168,Moli del Sol,spring,7,1,0.09012327173327103,0.0,0.7413832646640897,0.7323052780666381
B_p85_all_seasons,168,Pista Silla,spring,7,0,0.05295444137801533,0.0,0.021672511128915047,0.029337541091387247
B_p85_all_seasons,168,Politecnico,spring,7,1,0.2859769007951161,1.0,0.7369951882095165,0.7595443541128329
B_p85_all_seasons,168,Puerto Moll Trans. Ponent,spring,7,1,0.20590970055908175,1.0,0.7044005102040817,0.7044005102040817
B_p85_all_seasons,168,Valencia Centro,spring,7,1,0.4233757224726084,1.0,0.7329621306514774,0.8219116048786378
B_p85_all_seasons,169,Avda. Francia,spring,7,0,0.225549852024744,1.0,0.01945858348613705,0.02179529953988563
B_p85_all_seasons,169,Bulevard Sud,spring,7,1,0.03142949021637301,0.0,0.7219660242653118,0.7860213478368073
B_p85_all_seasons,169,Moli del Sol,spring,7,1,0.038021650517353796,0.0,0.7385904874590257,0.7259923309806922
B_p85_all_seasons,169,Pista Silla,spring,7,0,0.05909611281598559,0.0,0.02159557061506352,0.029098296087083086
B_p85_all_seasons,169,Politecnico,spring,7,0,0.2993805081689995,1.0,0.02002730389030612,0.01661952618000159
B_p85_all_seasons,169,Puerto Moll Trans. Ponent,spring,7,1,0.01438034770093843,0.0,0.7077349458301839,0.0
B_p85_all_seasons,169,Valencia Centro,spring,7,0,0.30050286076705307,1.0,0.021374098013063846,0.010434732338998729
B_p85_all_seasons,170,Avda. Francia,spring,7,0,0.2232879086237389,0.0,0.019460885651878368,0.02178168846611177
B_p85_all_seasons,170,Bulevard Sud,spring,7,0,0.48039744970417897,1.0,0.01861895777170441,0.01099748909368907
B_p85_all_seasons,170,Moli del Sol,spring,7,0,0.6321579774958734,1.0,0.019993351832581798,0.022838887108280515
B_p85_all_seasons,170,Pista Silla,spring,7,0,0.050512025559375284,0.0,0.021519039099843894,0.028686602290073193
B_p85_all_seasons,170,Politecnico,spring,7,0,0.2404167641392296,0.0,0.01996486494500692,0.016413165993338485
B_p85_all_seasons,170,Puerto Moll Trans. Ponent,spring,7,0,0.7502652078132428,1.0,0.024693877551020406,0.5289256198347108
B_p85_all_seasons,170,Valencia Centro,spring,7,0,0.3975826061239469,0.0,0.021706655325929552,0.01183924400655051
B_p85_all_seasons,170,Viveros,spring,7,0,0.21156431652485547,0.0,0.019468584189514828,0.022525302218974034
B_p85_all_seasons,171,Avda. Francia,spring,7,0,0.2151203774434343,0.0,0.019365739155948945,0.02136709068649407
B_p85_all_seasons,171,Bulevard Sud,spring,7,1,0.047832139905258454,1.0,0.7456791394925508,0.8003799358345776
B_p85_all_seasons,171,Moli del Sol,spring,7,1,0.05542565807420418,1.0,0.7376537639423235,0.7224999999999999
B_p85_all_seasons,171,Pista Silla,spring,7,0,0.04366115013862007,0.0,0.021442913689523606,0.028283584284350984
B_p85_all_seasons,171,Puerto Moll Trans. Ponent,spring,7,1,0.011872641311848056,1.0,0.7213360855695253,0.18367346938775514
B_p85_all_seasons,171,Valencia Centro,spring,7,1,0.1673866225673549,1.0,0.7290683708507193,0.801025
B_p85_all_seasons,171,Viveros,spring,7,0,0.3522627527872601,0.0,0.019409937600200607,0.022261740566829842
B_p85_all_seasons,172,Avda. Francia,spring,7,0,0.15444005070741232,0.0,0.019271288731240323,0.02096421855229885
B_p85_all_seasons,172,Bulevard Sud,spring,7,1,0.11704593030777678,0.0,0.7431629013079666,0.7897630401193456
B_p85_all_seasons,172,Moli del Sol,spring,7,0,0.4784808169450713,1.0,0.019994899143325758,0.022801956715421012
B_p85_all_seasons,172,Pista Silla,spring,7,0,0.03255365074261822,0.0,0.021367191515916897,0.027889000000000004
B_p85_all_seasons,172,Puerto Moll Trans. Ponent,spring,7,1,0.01526078393142347,0.0,0.7224999999999999,0.32653061224489793
B_p85_all_seasons,172,Valencia Centro,spring,7,0,0.2515338357550306,1.0,0.02135068076145201,0.011295479474433476
B_p85_all_seasons,172,Viveros,spring,7,0,0.17479562415419786,0.0,0.01935155561018706,0.02200277777777778
B_p85_all_seasons,173,Avda. Francia,spring,7,0,0.17666555860487268,0.0,0.019274018157173303,0.020958966139338314
B_p85_all_seasons,173,Bulevard Sud,spring,7,0,0.4485887539779303,1.0,0.019234811303299126,0.013073079469435213
B_p85_all_seasons,173,Moli del Sol,spring,7,0,0.5208816133257611,0.0,0.020147150273728324,0.02342119026585622
B_p85_all_seasons,173,Pista Silla,spring,7,0,0.0329564456498603,0.0,0.021334861890210683,0.027722416002242522
B_p85_all_seasons,173,Politecnico,spring,7,0,0.07416878382565056,0.0,0.01982323921639528,0.015955678670360112
B_p85_all_seasons,173,Puerto Moll Trans. Ponent,spring,7,0,0.789129519965278,0.0,0.019024970273483946,0.12755102040816327
B_p85_all_seasons,173,Valencia Centro,spring,7,0,0.36868900841671515,0.0,0.021343125271742966,0.011551227181413224
B_p85_all_seasons,173,Viveros,spring,7,0,0.16231239116751756,0.0,0.019378075386409864,0.02210309488857739
B_p85_all_seasons,174,Avda. Francia,spring,7,0,0.09007805702668652,0.0,0.0191804713185684,0.020571102045999275
B_p85_all_seasons,174,Bulevard Sud,spring,7,0,0.38331806905941945,0.0,0.019238668449047213,0.013155021132822034
B_p85_all_seasons,174,Moli del Sol,spring,7,0,0.3146049952035592,0.0,0.020147636192166238,0.023398493374812264
B_p85_all_seasons,174,Pista Silla,spring,7,0,0.015156515925738155,0.0,0.021259710843682167,0.027339476521909618
B_p85_all_seasons,174,Puerto Moll Trans. Ponent,spring,7,0,0.535413630163031,0.0,0.023156899810964086,0.1322314049586777
B_p85_all_seasons,174,Valencia Centro,spring,7,0,0.11667910448076264,0.0,0.02100871102133569,0.010831064065027334
B_p85_all_seasons,174,Viveros,spring,7,0,0.17182821401604131,0.0,0.019319926655833992,0.021848306297693656
B_p85_all_seasons,175,Avda. Francia,spring,7,0,0.05561721472483486,0.0,0.01908760387811635,0.020193905817174514
B_p85_all_seasons,175,Bulevard Sud,spring,7,0,0.24727554732304946,0.0,0.019110928058406352,0.012831075260396271
B_p85_all_seasons,175,Moli del Sol,spring,7,0,0.23788978961273977,0.0,0.020072588523779213,0.023061308995287206
B_p85_all_seasons,175,Pista Silla,spring,7,0,0.010405421615208391,0.0,0.021184956172978536,0.026964417101989865
B_p85_all_seasons,175,Puerto Moll Trans. Ponent,spring,7,0,0.417272059403653,0.0,0.02040816326530612,0.09467455621301776
B_p85_all_seasons,175,Valencia Centro,spring,7,0,0.06400787703872754,0.0,0.0206820952785763,0.010176208064019697
B_p85_all_seasons,175,Viveros,spring,7,0,0.08363485399032902,0.0,0.01926203926767149,0.021597897978057647
B_p85_all_seasons,176,Avda. Francia,spring,7,0,0.0611061891982169,0.0,0.018995409272732158,0.01982698979583164
B_p85_all_seasons,176,Bulevard Sud,spring,7,0,0.2413724339102233,0.0,0.019115157254361796,0.012913223140495866
B_p85_all_seasons,176,Moli del Sol,spring,7,0,0.2637622868251468,0.0,0.019997959391898783,0.022731360946745563
B_p85_all_seasons,176,Pista Silla,spring,7,0,0.01255504344298578,0.0,0.021110595095472515,0.026597023010253906
B_p85_all_seasons,176,Politecnico,spring,7,0,0.04658843633038802,0.0,0.019700549259484588,0.01557088748652115
B_p85_all_seasons,176,Puerto Moll Trans. Ponent,spring,7,0,0.3665880404163002,0.0,0.017777777777777778,0.06805293005671077
B_p85_all_seasons,176,Valencia Centro,spring,7,0,0.11687997909726784,0.0,0.020363037434411466,0.00957899502037121
B_p85_all_seasons,176,Viveros,spring,7,0,0.08893021607927991,0.0,0.01920441165816967,0.02135177009579342
B_p85_all_seasons,177,Avda. Francia,spring,7,0,0.06539478792298303,0.0,0.018903881018390325,0.019469983775013522
B_p85_all_seasons,177,Bulevard Sud,spring,7,0,0.13659502264590234,0.0,0.01900700948121279,0.012646520036876954
B_p85_all_seasons,177,Moli del Sol,spring,7,0,0.24569818805535418,0.0,0.019923745690095453,0.02240844363512678
B_p85_all_seasons,177,Pista Silla,spring,7,0,0.010529635202961532,0.0,0.021036624852912234,0.026237086779289175
B_p85_all_seasons,177,Puerto Moll Trans. Ponent,spring,7,0,0.3671698386802392,0.0,0.023038903061224487,0.06977572089711641
B_p85_all_seasons,177,Valencia Centro,spring,7,0,0.07730115713757596,0.0,0.020051306088169837,0.00903285294720306
B_p85_all_seasons,177,Viveros,spring,7,0,0.06396292693440021,0.0,0.019163407267905122,0.0211785312975081
B_p85_all_seasons,178,Avda. Francia,spring,7,0,0.03744075507529829,0.0,0.01881301270898473,0.019122534063653253
B_p85_all_seasons,178,Bulevard Sud,spring,7,0,0.12634789591280532,0.0,0.018881993079584772,0.012345679012345678
B_p85_all_seasons,178,Moli del Sol,spring,7,0,0.1758733463140936,0.0,0.019849944340706697,0.022092358716355134
B_p85_all_seasons,178,Pista Silla,spring,7,0,0.010178078818245399,0.0,0.020963042711165416,0.025884407913543534
B_p85_all_seasons,178,Puerto Moll Trans. Ponent,spring,7,0,0.24654558140635902,0.0,0.02040816326530612,0.05444444444444445
B_p85_all_seasons,178,Valencia Centro,spring,7,0,0.04358306483764774,0.0,0.02259814601221752,0.012644957339397751
B_p85_all_seasons,178,Viveros,spring,7,0,0.051835344242782376,0.0,0.019106221388717398,0.020939517138303023
B_p85_all_seasons,179,Avda. Francia,spring,7,0,0.0373807489076241,0.0,0.018722798015207705,0.018784302610219277
B_p85_all_seasons,179,Bulevard Sud,spring,7,0,0.09988806910633652,0.0,0.0188869069200145,0.012429236669101534
B_p85_all_seasons,179,Moli del Sol,spring,7,0,0.1498068847075358,0.0,0.019925527679969007,0.022379679360010323
B_p85_all_seasons,179,Pista Silla,spring,7,0,0.011050589959114461,0.0,0.02088984595996669,0.025538792610059296
B_p85_all_seasons,179,Puerto Moll Trans. Ponent,spring,7,0,0.21254667403382704,0.0,0.02040816326530612,0.050122521719759415
B_p85_all_seasons,179,Valencia Centro,spring,7,0,0.043060894274689676,0.0,0.02258115412710007,0.0128326416015625
B_p85_all_seasons,179,Viveros,spring,7,0,0.0470759724868846,0.0,0.01904929110228746,0.020704526421356274
B_p85_all_seasons,180,Avda. Francia,spring,7,0,0.02472804187885159,0.0,0.018633230683447865,0.018454966180135278
B_p85_all_seasons,180,Bulevard Sud,spring,7,0,0.08203988971219141,0.0,0.018781048705722368,0.01218107180009172
B_p85_all_seasons,180,Moli del Sol,spring,7,0,0.10288233446075888,0.0,0.01985199211924172,0.022068391038251145
B_p85_all_seasons,180,Pista Silla,spring,7,0,0.006143505830067975,0.0,0.02081703191266808,0.02520005349217135
B_p85_all_seasons,180,Politecnico,spring,7,0,0.03227364770801388,0.0,0.019578994816405158,0.015199849878025895
B_p85_all_seasons,180,Puerto Moll Trans. Ponent,spring,7,0,0.1802532416442902,0.0,0.02261292328565775,0.052775748721694674
B_p85_all_seasons,180,Valencia Centro,spring,7,0,0.023764843781045653,0.0,0.022243226067895888,0.012158625974063525
B_p85_all_seasons,180,Viveros,spring,7,0,0.04496678015422055,0.0,0.01899261488771622,0.02047346934602598
B_p85_all_seasons,220,Avda. Francia,spring,7,1,0.005321618032051179,0.0,0.7496490946963627,0.7847409934178525
B_p85_all_seasons,220,Bulevard Sud,spring,7,0,0.752144441959495,0.0,0.01908681658998691,0.011861582197823742
B_p85_all_seasons,220,Moli del Sol,spring,7,0,0.39435822178173496,0.0,0.02221316792355548,0.025524316375477054
B_p85_all_seasons,220,Pista Silla,spring,7,0,0.10501221528932254,0.0,0.02130279430520071,0.029314078527818022
B_p85_all_seasons,220,Politecnico,spring,7,0,0.1723485710730637,0.0,0.021430670753583306,0.018647651400210498
B_p85_all_seasons,220,Puerto Moll Trans. Ponent,spring,7,0,0.49707299601266,0.0,0.017644361530392394,0.04000000000000001
B_p85_all_seasons,220,Valencia Centro,spring,7,0,0.5723694558038859,0.0,0.02097160634970985,0.011201981991581863
B_p85_all_seasons,220,Viveros,spring,7,0,0.36503789847483586,0.0,0.022046465451792098,0.024654727533313502
B_p85_all_seasons,221,Avda. Francia,spring,7,1,0.006113779622920235,0.0,0.7474304052617133,0.7789317031357671
B_p85_all_seasons,221,Bulevard Sud,spring,7,0,0.6754781979926108,0.0,0.019330123702053153,0.01246761090484549
B_p85_all_seasons,221,Moli del Sol,spring,7,0,0.34354844783274896,0.0,0.02213688088288562,0.025373952541310987
B_p85_all_seasons,221,Pista Silla,spring,7,0,0.07431185189707672,0.0,0.0212334283504815,0.029149315883402742
B_p85_all_seasons,221,Politecnico,spring,7,0,0.12104868210177432,0.0,0.021368417567135024,0.018553113395804528
B_p85_all_seasons,221,Puerto Moll Trans. Ponent,spring,7,0,0.44513286901532845,0.0,0.01769031036909413,0.04183884297520662
B_p85_all_seasons,221,Valencia Centro,spring,7,0,0.4481027064992519,0.0,0.020864197530864194,0.011120661157024793
B_p85_all_seasons,221,Viveros,spring,7,0,0.42764924758963285,0.0,0.02210460384683986,0.025036051914757253
B_p85_all_seasons,222,Avda. Francia,spring,7,0,0.6029562277652591,1.0,0.01835367623440136,0.01384083044982699
B_p85_all_seasons,222,Bulevard Sud,spring,7,0,0.40063127735179765,0.0,0.019230355488192553,0.012225527133320114
B_p85_all_seasons,222,Moli del Sol,spring,7,0,0.21393804032901578,0.0,0.02206098615916955,0.025028228759765625
B_p85_all_seasons,222,Pista Silla,spring,7,0,0.036875983372597884,0.0,0.021164400648116432,0.028770229882162265
B_p85_all_seasons,222,Politecnico,spring,7,0,0.06983245122032737,0.0,0.021306435242801475,0.018335300954007188
B_p85_all_seasons,222,Puerto Moll Trans. Ponent,spring,7,1,0.21624236088086746,1.0,0.7555945101395916,0.6569529085872575
B_p85_all_seasons,222,Valencia Centro,spring,7,0,0.39599643755007824,0.0,0.02072226462624322,0.010804074973343096
B_p85_all_seasons,222,Viveros,spring,7,0,0.18641683435599846,0.0,0.02204171099102122,0.024761040483682162
B_p85_all_seasons,223,Avda. Francia,spring,7,0,0.48188529314423645,0.0,0.018443364755823366,0.014179224571810745
B_p85_all_seasons,223,Bulevard Sud,spring,7,0,0.41189617476764917,0.0,0.019353122399981857,0.012665295023831433
B_p85_all_seasons,223,Moli del Sol,spring,7,0,0.16465356827822727,0.0,0.021985481066950426,0.024689522945808923
B_p85_all_seasons,223,Pista Silla,spring,7,0,0.02974007508879766,0.0,0.02109570900242785,0.028398491083676265
B_p85_all_seasons,223,Politecnico,spring,7,0,0.05002850837658389,0.0,0.0212447222115059,0.018121301775147928
B_p85_all_seasons,223,Puerto Moll Trans. Ponent,spring,7,0,0.39393893156275994,1.0,0.019070294784580503,0.0465205690119185
B_p85_all_seasons,223,Valencia Centro,spring,7,0,0.3178504151451339,0.0,0.021000430910657855,0.011831332717759312
B_p85_all_seasons,223,Viveros,spring,7,0,0.2439027046297741,0.0,0.02203934409028608,0.024736053252220676
B_p85_all_seasons,224,Avda. Francia,spring,7,0,0.41633784072819663,0.0,0.01853287658077893,0.014515894904920888
B_p85_all_seasons,224,Bulevard Sud,spring,7,0,0.33285301448612964,0.0,0.01935624208341152,0.012741348849082882
B_p85_all_seasons,224,Moli del Sol,spring,7,0,0.15459411020142033,0.0,0.021910362943709967,0.02435764642988406
B_p85_all_seasons,224,Pista Silla,spring,7,0,0.026001813073156934,0.0,0.02109458492959699,0.028342822128881173
B_p85_all_seasons,224,Politecnico,spring,7,0,0.04326050755473506,0.0,0.02118327691551697,0.017911027363704896
B_p85_all_seasons,224,Puerto Moll Trans. Ponent,spring,7,0,0.4268427535573778,0.0,0.019744527749288372,0.04848076761215386
B_p85_all_seasons,224,Valencia Centro,spring,7,0,0.43206127288591806,0.0,0.021488052611519485,0.013557890786263838
B_p85_all_seasons,224,Viveros,spring,7,0,0.22995405991153536,0.0,0.021985731272294886,0.02450541532011529
B_p85_all_seasons,225,Avda. Francia,spring,7,0,0.5921087529118049,0.0,0.018879362070527844,0.01573720789815136
B_p85_all_seasons,225,Bulevard Sud,spring,7,0,0.526172105964688,0.0,0.01971728975750544,0.013906194375222499
B_p85_all_seasons,225,Moli del Sol,spring,7,0,0.23236752873453692,0.0,0.021907753391697482,0.02433002907442595
B_p85_all_seasons,225,Pista Silla,spring,7,0,0.05140691361843046,0.0,0.021026341371995126,0.027981277301150704
B_p85_all_seasons,225,Politecnico,spring,7,0,0.10583404284722372,0.0,0.021122097808350514,0.017704391776518
B_p85_all_seasons,225,Puerto Moll Trans. Ponent,spring,7,0,0.7195555516922242,0.0,0.01911274395294018,0.05417657550535077
B_p85_all_seasons,225,Valencia Centro,spring,7,0,0.7036237098396226,0.0,0.02222446683445143,0.016151944609120703
B_p85_all_seasons,225,Viveros,spring,7,0,0.38013677371358234,0.0,0.022103745188155447,0.024969385263286736
B_p85_all_seasons,226,Avda. Francia,spring,7,0,0.2971556086497829,0.0,0.018968567037856182,0.016072471417982525
B_p85_all_seasons,226,Bulevard Sud,spring,7,0,0.21406756005544655,0.0,0.019600000000000003,0.013605063744258662
B_p85_all_seasons,226,Moli del Sol,spring,7,0,0.1156212408131441,0.0,0.02183315572056898,0.02400732264453729
B_p85_all_seasons,226,Pista Silla,spring,7,0,0.019199897094107608,0.0,0.020958428443868582,0.027626606478628548
B_p85_all_seasons,226,Puerto Moll Trans. Ponent,spring,7,1,0.14088631563310738,1.0,0.7424889834996735,0.5965364531694097
B_p85_all_seasons,226,Valencia Centro,spring,7,0,0.3045630983097217,0.0,0.021966152269722497,0.015421419112307233
B_p85_all_seasons,226,Viveros,spring,7,0,0.1342710321363411,0.0,0.022041197987034068,0.02470079605698942
B_p85_all_seasons,227,Avda. Francia,spring,7,0,0.27552884094901403,0.0,0.018885902563887925,0.015809146908109768
B_p85_all_seasons,227,Bulevard Sud,spring,7,0,0.19671655479608338,0.0,0.019483753698395934,0.013313609467455623
B_p85_all_seasons,227,Moli del Sol,spring,7,0,0.10531212964937556,0.0,0.021758938418405233,0.02369099431911909
B_p85_all_seasons,227,Pista Silla,spring,7,0,0.01905487224177627,0.0,0.020890844012863265,0.027278636499889215
B_p85_all_seasons,227,Puerto Moll Trans. Ponent,spring,7,0,0.47864045786576276,1.0,0.019775390625,0.053254437869822494
B_p85_all_seasons,227,Valencia Centro,spring,7,0,0.2742386944539728,0.0,0.0219569591245998,0.015525319233635128
B_p85_all_seasons,227,Viveros,spring,7,0,0.1166946384638072,0.0,0.021978915896488472,0.024436517373497158
B_p85_all_seasons,228,Avda. Francia,spring,7,0,0.21479096770190712,0.0,0.01897471983985545,0.01613906683836754
B_p85_all_seasons,228,Bulevard Sud,spring,7,1,0.4519901169360251,1.0,0.7410267449417518,0.784720919080086
B_p85_all_seasons,228,Moli del Sol,spring,7,0,0.10941084520797754,0.0,0.02169562437314667,0.02342480548392074
B_p85_all_seasons,228,Pista Silla,spring,7,0,0.013166249234427095,0.0,0.020823585963787854,0.026937199621950972
B_p85_all_seasons,228,Puerto Moll Trans. Ponent,spring,7,0,0.29905160218366705,0.0,0.019785050114720443,0.05120144919814588
B_p85_all_seasons,228,Valencia Centro,spring,7,0,0.14787255931948845,0.0,0.021704685938796597,0.014853515624999999
B_p85_all_seasons,228,Viveros,spring,7,0,0.06615754921946164,0.0,0.02191689742038041,0.02417645746579417
B_p85_all_seasons,229,Avda. Francia,spring,7,0,0.23280533914653925,0.0,0.018977776566947407,0.016171606134518356
B_p85_all_seasons,229,Bulevard Sud,spring,7,0,0.2698807925475977,1.0,0.019607086258265155,0.01379917259399042
B_p85_all_seasons,229,Moli del Sol,spring,7,0,0.07060198999007693,0.0,0.021622106637972482,0.023119883325907777
B_p85_all_seasons,229,Pista Silla,spring,7,0,0.01680674389176572,0.0,0.020756652198448314,0.026602133318081735
B_p85_all_seasons,229,Puerto Moll Trans. Ponent,spring,7,1,0.25143498634974765,1.0,0.738409137759787,0.6049382716049383
B_p85_all_seasons,229,Valencia Centro,spring,7,0,0.18224131568471758,0.0,0.021697145352123238,0.0149631998802944
B_p85_all_seasons,229,Viveros,spring,7,0,0.07027547937893473,0.0,0.021855141073110974,0.023920527014917564
B_p85_all_seasons,230,Avda. Francia,spring,7,1,0.29158561518228615,1.0,0.7418382233127894,0.7556234744550121
B_p85_all_seasons,230,Bulevard Sud,spring,7,0,0.24881753797668432,0.0,0.019590557629909366,0.013757702526994178
B_p85_all_seasons,230,Moli del Sol,spring,7,0,0.09158256179809668,0.0,0.021559388450151658,0.022863235359922345
B_p85_all_seasons,230,Pista Silla,spring,7,0,0.01496968743570736,0.0,0.02069004063548422,0.02627328008435316
B_p85_all_seasons,230,Politecnico,spring,7,0,0.042737820891144286,0.0,0.021017834218575702,0.017358385946678594
B_p85_all_seasons,230,Puerto Moll Trans. Ponent,spring,7,0,0.20057328195620377,1.0,0.019803510622337595,0.04776106311126705
B_p85_all_seasons,230,Valencia Centro,spring,7,0,0.14004572472723126,0.0,0.021450688904763572,0.014342572340349241
B_p85_all_seasons,230,Viveros,spring,7,0,0.05374311104449451,0.0,0.021793645379531653,0.02366863905325444
B_p85_all_seasons,231,Avda. Francia,spring,7,1,0.15254561029696223,0.0,0.7396956472070646,0.747565816465862
B_p85_all_seasons,231,Bulevard Sud,spring,7,0,0.163836125010209,0.0,0.019475440226685757,0.013472576530612245
B_p85_all_seasons,231,Moli del Sol,spring,7,0,0.08738119768597245,0.0,0.02148656151742597,0.02256917751491856
B_p85_all_seasons,231,Pista Silla,spring,7,0,0.015469580861190707,0.0,0.020623749210206974,0.025950487254512995
B_p85_all_seasons,231,Politecnico,spring,7,0,0.03721307134855691,0.0,0.020957369916379157,0.017161213182110394
B_p85_all_seasons,231,Puerto Moll Trans. Ponent,spring,7,1,0.15618489509916222,1.0,0.7310968505049078,0.596218554718795
B_p85_all_seasons,231,Valencia Centro,spring,7,1,0.23108876889172347,1.0,0.7281593374119032,0.7727395341147396
B_p85_all_seasons,231,Viveros,spring,7,0,0.06705604138608373,0.0,0.021732408874856238,0.02342070889065102
B_p85_all_seasons,232,Avda. Francia,spring,7,0,0.38917796089421364,1.0,0.02010730993840854,0.020224306875449044
B_p85_all_seasons,232,Moli del Sol,spring,7,0,0.09799746225879605,0.0,0.021414102973026004,0.022280756484053185
